# Theta E V G K
    5.3031    40.2238     0.2815     4.1926    16.3401
    5.3206    42.0215     0.2643     4.4640    16.1560
    5.3381    43.8888     0.2473     4.7455    15.9695
    5.3556    45.8146     0.2309     5.0370    15.7808
    5.3731    47.7842     0.2154     5.3388    15.5902
    5.3906    49.7788     0.2010     5.6511    15.3979
    5.4081    51.7753     0.1882     5.9738    15.2041
    5.4256    53.7464     0.1775     6.3071    15.0091
    5.4431    55.6607     0.1692     6.6511    14.8131
    5.4606    57.4837     0.1637     7.0059    14.6163
    5.4781    59.1784     0.1615     7.3714    14.4190
    5.4956    60.7073     0.1629     7.7478    14.2214
    5.5131    62.0339     0.1681     8.1351    14.0238
    5.5306    63.1250     0.1774     8.5331    13.8264
    5.5481    63.9527     0.1909     8.9420    13.6295
    5.5656    64.4964     0.2083     9.3615    13.4333
    5.5831    64.7441     0.2296     9.7916    13.2380
    5.6006    64.6936     0.2543    10.2321    13.0438
    5.6181    64.3521     0.2821    10.6828    12.8511
    5.6356    63.7360     0.3124    11.1434    12.6601
    5.6531    62.8691     0.3446    11.6137    12.4709
    5.6706    61.7814     0.3781    12.0932    12.2838
    5.6881    60.5064     0.4124    12.5815    12.0991
    5.7056    59.0797     0.4470    13.0782    11.9169
    5.7231    57.5366     0.4813    13.5826    11.7376
    5.7406    55.9113     0.5149    14.0941    11.5612
    5.7581    54.2349     0.5475    14.6120    11.3881
    5.7756    52.5353     0.5788    15.1354    11.2184
    5.7931    50.8366     0.6086    15.6634    11.0524
    5.8106    49.1589     0.6369    16.1951    10.8902
    5.8281    47.5187     0.6634    16.7293    10.7321
    5.8456    45.9290     0.6883    17.2648    10.5782
    5.8631    44.3996     0.7114    17.8004    10.4288
    5.8806    42.9376     0.7328    18.3346    10.2839
    5.8981    41.5479     0.7527    18.8659    10.1439
    5.9156    40.2335     0.7709    19.3929    10.0088
    5.9331    38.9959     0.7877    19.9138     9.8789
    5.9506    37.8355     0.8031    20.4268     9.7542
    5.9682    36.7517     0.8172    20.9301     9.6350
    5.9857    35.7431     0.8300    21.4218     9.5214
    6.0032    34.8081     0.8417    21.9001     9.4135
